date,day_of_week,students,meals_prepared,meals_sold,previous_waste_kg,rain,holiday,exam_day,special_event,temperature,food_waste_kg
2025-01-03,Friday,382,419,360,7.88,1,0,0,0,36.0,4.87
2025-01-04,Saturday,373,412,367,6.12,1,0,1,0,28.1,5.46
2025-01-05,Sunday,561,598,547,4.07,0,0,0,0,21.2,3.54
2025-01-06,Monday,721,650,592,6.44,1,0,0,0,23.4,9.5
2025-01-07,Tuesday,484,493,426,3.86,0,0,1,0,30.0,5.12
2025-01-08,Wednesday,371,341,323,2.57,1,0,0,0,19.6,2.14
2025-01-09,Thursday,186,185,184,1.0,1,0,1,0,31.9,1.95
2025-01-10,Friday,427,114,102,1.8,0,1,0,0,21.4,1.08
2025-01-11,Saturday,345,339,323,1.24,0,0,0,1,25.3,0.5
2025-01-12,Sunday,633,158,136,4.96,0,1,0,0,30.0,4.14
2025-01-13,Monday,391,418,366,8.58,0,0,0,0,31.3,6.15
2025-01-14,Tuesday,473,481,437,6.68,0,0,0,0,33.0,6.27
2025-01-15,Wednesday,341,314,274,6.05,1,0,0,0,22.5,8.26
2025-01-16,Thursday,166,198,186,2.55,0,0,0,0,27.5,4.13
2025-01-17,Friday,673,723,630,7.96,0,0,1,0,34.5,7.39
2025-01-18,Saturday,550,580,513,4.25,1,0,0,0,27.5,8.09
2025-01-19,Sunday,171,177,153,1.48,1,0,0,0,30.5,3.63
2025-01-20,Monday,623,633,568,3.46,0,0,0,0,29.8,1.75
2025-01-21,Tuesday,269,277,244,2.12,1,0,0,1,35.5,5.86
2025-01-22,Wednesday,359,350,338,4.4,0,0,1,0,26.7,2.54
2025-01-23,Thursday,455,549,479,7.78,0,0,0,1,22.1,8.24
2025-01-24,Friday,419,443,401,3.19,0,0,0,1,24.2,2.54
2025-01-25,Saturday,434,472,426,5.56,0,0,0,0,29.9,4.05
2025-01-26,Sunday,376,359,357,4.67,0,0,0,0,21.2,0.96
2025-01-27,Monday,530,609,533,6.41,1,0,1,0,26.3,8.27
2025-01-28,Tuesday,609,641,558,5.73,1,0,0,0,29.4,5.64
2025-01-29,Wednesday,156,50,42,2.19,0,1,0,0,25.2,2.38
2025-01-30,Thursday,178,252,218,6.95,0,0,1,1,30.6,6.56
2025-01-31,Friday,182,205,179,3.8,0,0,1,0,32.6,2.56
2025-02-01,Saturday,795,728,678,9.09,1,0,0,0,31.3,3.52
2025-02-02,Sunday,228,178,169,1.79,1,0,0,0,21.3,2.08
2025-02-03,Monday,608,523,494,3.18,0,0,0,0,29.4,2.81
2025-02-04,Tuesday,719,709,676,1.79,0,0,0,0,29.8,3.08
2025-02-05,Wednesday,687,701,660,6.69,0,0,1,0,27.1,5.02
2025-02-06,Thursday,631,708,613,7.89,0,0,0,0,30.6,12.33
2025-02-07,Friday,579,630,541,5.77,0,0,0,0,30.4,6.8
2025-02-08,Saturday,434,402,389,2.57,0,0,0,0,28.5,1.8
2025-02-09,Sunday,665,653,604,6.07,0,0,0,0,24.0,3.91
2025-02-10,Monday,248,223,205,2.0,0,0,0,0,28.9,2.83
2025-02-11,Tuesday,546,604,535,6.91,0,0,0,0,38.3,8.49
2025-02-12,Wednesday,638,632,578,7.09,0,0,0,0,27.0,4.23
2025-02-13,Thursday,188,168,158,2.27,1,0,0,0,34.2,2.54
2025-02-14,Friday,420,377,351,1.0,1,0,0,0,29.2,0.5
2025-02-15,Saturday,306,313,284,3.61,1,0,0,0,25.0,3.37
2025-02-16,Sunday,224,224,204,2.69,1,0,0,0,27.5,6.36
2025-02-17,Monday,279,277,264,1.0,0,0,0,0,28.9,0.57
2025-02-18,Tuesday,233,211,209,3.67,0,0,0,0,32.3,1.2
2025-02-19,Wednesday,171,199,166,5.44,1,0,0,0,40.9,4.05
2025-02-20,Thursday,608,602,529,6.91,0,0,0,0,29.3,7.47
2025-02-21,Friday,688,699,645,4.69,0,0,0,1,22.8,4.85
2025-02-22,Saturday,531,527,493,4.61,0,0,0,0,20.7,3.71
2025-02-23,Sunday,589,599,519,5.73,0,0,1,0,26.9,6.49
2025-02-24,Monday,753,675,655,4.83,0,0,0,0,23.4,4.47
2025-02-25,Tuesday,170,175,158,2.65,0,0,0,0,31.8,1.81
2025-02-26,Wednesday,452,517,449,5.79,1,0,1,1,31.8,6.56
2025-02-27,Thursday,233,215,185,3.85,0,0,0,0,28.3,1.76
2025-02-28,Friday,602,210,184,9.81,1,1,0,1,32.3,3.34
2025-03-01,Saturday,536,534,460,4.73,0,0,0,0,29.3,5.8
2025-03-02,Sunday,656,703,630,5.67,1,0,1,0,38.3,7.55
2025-03-03,Monday,406,399,387,1.0,0,0,0,0,32.1,3.41
2025-03-04,Tuesday,719,767,688,7.3,0,0,0,0,33.5,6.03
2025-03-05,Wednesday,676,643,582,8.97,0,0,0,0,21.8,5.57
2025-03-06,Thursday,311,347,291,5.17,0,0,0,0,23.1,4.13
2025-03-07,Friday,312,302,268,3.21,0,0,0,0,31.4,2.42
2025-03-08,Saturday,673,667,617,5.14,0,0,0,0,21.3,2.99
2025-03-09,Sunday,420,435,403,6.12,0,0,0,0,25.9,2.6
2025-03-10,Monday,641,629,590,7.13,0,0,0,0,34.9,4.53
2025-03-11,Tuesday,357,346,331,1.44,1,0,0,0,25.8,3.04
2025-03-12,Wednesday,688,668,605,7.15,1,0,0,0,23.0,9.57
2025-03-13,Thursday,733,734,649,6.99,0,0,1,0,32.3,6.28
2025-03-14,Friday,209,220,210,5.65,0,0,0,0,39.4,1.9
2025-03-15,Saturday,579,553,505,9.27,1,0,0,0,25.0,8.8
2025-03-16,Sunday,754,722,642,10.18,0,0,0,0,35.1,8.2
2025-03-17,Monday,458,438,385,3.64,0,0,0,0,24.3,1.92
2025-03-18,Tuesday,669,610,545,4.56,0,0,0,0,28.4,3.65
2025-03-19,Wednesday,740,698,651,8.13,0,0,0,0,28.7,2.73
2025-03-20,Thursday,176,226,180,4.84,0,0,0,0,25.1,2.17
2025-03-21,Friday,711,696,607,6.01,0,0,0,0,33.4,10.62
2025-03-22,Saturday,348,313,298,1.0,0,0,0,0,21.3,0.5
2025-03-23,Sunday,536,542,515,4.24,0,0,1,0,30.0,2.5
2025-03-24,Monday,498,546,483,5.22,1,0,1,0,34.4,7.27
2025-03-25,Tuesday,685,766,686,7.6,0,0,0,0,33.0,6.05
2025-03-26,Wednesday,527,552,501,5.65,0,0,0,0,31.5,3.31
2025-03-27,Thursday,707,729,684,2.79,0,0,0,0,36.9,4.99
2025-03-28,Friday,676,735,669,4.66,0,0,1,0,27.9,3.76
2025-03-29,Saturday,302,306,278,5.74,0,0,0,0,21.4,1.55
2025-03-30,Sunday,355,312,315,4.19,0,0,1,0,29.7,2.33
2025-03-31,Monday,604,574,528,4.36,0,0,0,0,28.4,2.28
2025-04-01,Tuesday,422,437,409,4.36,0,0,1,1,18.4,4.49
2025-04-02,Wednesday,385,441,379,4.04,0,0,1,0,23.4,6.95
2025-04-03,Thursday,670,232,201,4.11,0,1,0,0,22.7,5.77
2025-04-04,Friday,650,654,592,7.9,1,0,0,0,24.9,9.24
2025-04-05,Saturday,266,235,215,6.6,0,0,0,0,27.2,0.5
2025-04-06,Sunday,535,561,511,5.02,0,0,0,0,27.4,1.73
2025-04-07,Monday,493,153,149,2.15,0,1,0,1,25.1,0.5
2025-04-08,Tuesday,733,734,621,6.13,0,0,0,0,22.7,9.07
2025-04-09,Wednesday,544,504,480,2.74,1,0,0,0,30.9,2.11
2025-04-10,Thursday,213,167,160,2.76,0,0,0,0,29.6,0.5
2025-04-11,Friday,221,225,200,3.56,0,0,0,0,29.7,3.4
2025-04-12,Saturday,423,458,406,4.34,0,0,0,1,37.9,5.15
2025-04-13,Sunday,469,504,468,6.62,0,0,0,0,29.8,4.69
2025-04-14,Monday,487,153,141,3.91,0,1,1,0,27.2,2.44
2025-04-15,Tuesday,515,512,457,5.23,0,0,0,0,28.5,5.03
2025-04-16,Wednesday,644,691,636,6.76,0,0,0,0,29.5,5.35
2025-04-17,Thursday,756,746,697,5.15,1,0,0,0,32.1,4.84
2025-04-18,Friday,315,291,272,6.34,0,0,0,0,28.8,4.26
2025-04-19,Saturday,693,659,621,3.16,0,0,0,0,19.3,0.98
2025-04-20,Sunday,160,155,145,3.64,1,0,0,0,26.8,1.81
2025-04-21,Monday,450,499,456,1.04,1,0,0,1,29.0,3.93
2025-04-22,Tuesday,251,223,193,3.44,0,0,0,0,35.5,3.66
2025-04-23,Wednesday,574,561,529,4.53,0,0,0,0,25.1,1.11
2025-04-24,Thursday,541,504,471,3.74,1,0,1,0,20.8,2.97
2025-04-25,Friday,363,378,364,1.28,0,0,1,0,29.3,1.7
2025-04-26,Saturday,237,230,211,2.3,0,0,0,0,33.3,0.59
2025-04-27,Sunday,702,650,636,1.46,1,0,0,0,27.0,4.04
2025-04-28,Monday,550,545,512,4.1,0,0,0,0,40.9,4.06
2025-04-29,Tuesday,737,667,637,5.56,0,0,0,0,39.7,2.16
2025-04-30,Wednesday,195,222,191,3.58,0,0,0,0,28.6,2.62
2025-05-01,Thursday,612,669,613,8.84,0,0,0,0,29.9,9.58
2025-05-02,Friday,741,752,717,4.84,1,0,1,0,35.8,6.57
2025-05-03,Saturday,459,504,467,1.0,0,0,1,0,28.6,3.41
2025-05-04,Sunday,235,204,187,4.03,1,0,0,0,25.0,6.05
2025-05-05,Monday,241,273,248,3.78,0,0,0,1,33.4,1.19
2025-05-06,Tuesday,391,356,323,6.79,0,0,0,0,31.3,5.8
2025-05-07,Wednesday,151,148,142,2.8,0,0,0,0,25.0,1.55
2025-05-08,Thursday,374,355,319,4.02,1,0,0,0,30.4,7.29
2025-05-09,Friday,738,682,646,8.21,1,0,0,0,28.2,4.52
2025-05-10,Saturday,265,273,241,1.0,0,0,1,0,27.1,4.59
2025-05-11,Sunday,252,290,257,3.7,0,0,0,1,25.1,0.78
2025-05-12,Monday,343,378,350,4.52,0,0,0,1,29.6,1.9
2025-05-13,Tuesday,315,290,258,3.54,1,0,0,0,27.7,4.5
2025-05-14,Wednesday,239,214,207,1.0,0,0,0,0,30.4,1.62
2025-05-15,Thursday,271,261,256,3.5,0,0,0,0,33.1,0.5
2025-05-16,Friday,292,250,236,2.45,0,0,0,0,30.2,0.5
2025-05-17,Saturday,255,218,203,3.08,0,0,0,0,30.2,0.5
2025-05-18,Sunday,577,555,514,7.02,0,0,0,0,26.3,2.62
2025-05-19,Monday,454,457,400,6.18,0,0,0,0,34.9,3.52
2025-05-20,Tuesday,466,461,423,3.47,1,0,1,0,24.8,5.56
2025-05-21,Wednesday,784,774,728,5.74,0,0,0,0,20.9,6.85
2025-05-22,Thursday,158,175,155,2.84,0,0,0,1,23.6,1.25
2025-05-23,Friday,222,206,181,3.33,0,0,0,0,34.2,4.63
2025-05-24,Saturday,508,558,489,7.66,0,0,0,0,31.3,6.99
2025-05-25,Sunday,372,438,375,4.81,1,0,0,1,35.6,7.1
2025-05-26,Monday,565,556,505,6.32,0,0,1,0,22.4,5.91
2025-05-27,Tuesday,702,641,614,3.57,0,0,1,0,40.6,2.72
2025-05-28,Wednesday,519,469,435,3.46,0,0,0,0,27.6,2.19
2025-05-29,Thursday,413,396,357,3.74,0,0,0,0,20.2,5.88
2025-05-30,Friday,467,454,396,4.58,0,0,0,0,40.0,4.3
2025-05-31,Saturday,233,251,223,4.2,0,0,0,0,22.4,5.19
2025-06-01,Sunday,467,434,377,5.14,0,0,0,0,27.0,4.15
2025-06-02,Monday,260,266,253,5.68,1,0,0,0,28.0,1.38
2025-06-03,Tuesday,400,426,381,3.38,0,0,0,0,31.2,2.12
2025-06-04,Wednesday,532,562,493,7.27,0,0,0,0,25.0,4.54
2025-06-05,Thursday,156,150,139,5.16,1,0,0,0,34.2,3.23
2025-06-06,Friday,608,648,596,8.47,0,0,1,0,32.8,3.41
2025-06-07,Saturday,233,247,216,2.74,0,0,0,0,29.1,0.5
2025-06-08,Sunday,357,364,329,6.27,0,0,0,0,35.6,3.69
2025-06-09,Monday,539,157,131,4.3,0,1,0,0,28.7,3.49
2025-06-10,Tuesday,463,535,472,7.86,0,0,0,1,27.6,6.67
2025-06-11,Wednesday,171,156,151,1.61,0,0,0,0,39.0,0.67
2025-06-12,Thursday,559,528,480,4.93,1,0,0,0,30.5,8.56
2025-06-13,Friday,664,701,652,4.54,0,0,1,0,24.1,5.02
2025-06-14,Saturday,276,299,262,3.72,0,0,0,0,24.7,0.5
2025-06-15,Sunday,163,155,144,3.18,0,0,0,0,29.1,1.93
2025-06-16,Monday,161,145,133,7.65,0,0,0,0,17.0,2.36
2025-06-17,Tuesday,236,214,192,4.91,0,0,0,0,25.8,3.74
2025-06-18,Wednesday,673,687,648,4.01,0,0,0,0,28.5,1.57
2025-06-19,Thursday,686,634,603,3.68,0,0,1,0,28.2,4.63
2025-06-20,Friday,450,405,378,5.0,1,0,0,0,22.7,4.82
2025-06-21,Saturday,392,98,92,2.49,0,1,0,0,26.8,2.14
2025-06-22,Sunday,271,277,266,2.78,1,0,0,0,34.9,4.29
2025-06-23,Monday,296,307,301,1.0,1,0,0,1,33.9,3.8
2025-06-24,Tuesday,716,248,206,4.73,0,1,1,0,29.5,6.23
2025-06-25,Wednesday,505,498,441,1.09,1,0,1,0,28.7,2.59
2025-06-26,Thursday,780,233,217,1.0,1,1,0,0,28.2,1.52
2025-06-27,Friday,458,501,437,5.39,0,0,0,1,30.2,4.6
2025-06-28,Saturday,437,545,460,8.36,1,0,0,1,29.5,7.76
2025-06-29,Sunday,456,462,434,6.94,0,0,0,1,30.6,2.67
2025-06-30,Monday,743,717,644,7.24,0,0,1,0,31.5,5.55
2025-07-01,Tuesday,698,685,658,4.95,1,0,0,0,22.9,3.69
2025-07-02,Wednesday,501,110,110,2.7,0,1,0,0,27.4,1.5
2025-07-03,Thursday,461,438,410,5.55,0,0,0,0,30.0,5.01
2025-07-04,Friday,208,242,216,4.31,0,0,1,0,24.2,5.1
2025-07-05,Saturday,792,783,682,8.73,1,0,0,0,25.6,11.33
2025-07-06,Sunday,184,162,145,1.0,1,0,0,0,27.9,5.02
2025-07-07,Monday,594,543,515,4.51,0,0,0,0,28.2,2.05
2025-07-08,Tuesday,242,212,207,2.82,1,0,1,0,30.1,1.51
2025-07-09,Wednesday,356,327,287,3.95,0,0,0,0,24.8,3.41
2025-07-10,Thursday,502,476,455,3.04,0,0,0,0,33.8,1.47
2025-07-11,Friday,481,464,428,2.08,0,0,0,0,28.1,3.97
2025-07-12,Saturday,308,297,275,4.68,1,0,0,0,29.7,3.92
2025-07-13,Sunday,173,145,128,3.86,0,0,0,0,27.2,4.09
2025-07-14,Monday,553,518,502,3.5,0,0,1,0,30.2,2.12
2025-07-15,Tuesday,665,645,576,6.71,1,0,0,0,37.4,7.23
2025-07-16,Wednesday,513,490,474,1.14,1,0,0,0,27.1,2.28
2025-07-17,Thursday,531,511,470,7.93,0,0,0,0,26.3,3.42
2025-07-18,Friday,681,701,629,8.16,0,0,0,0,24.8,7.05
2025-07-19,Saturday,301,377,327,6.37,1,0,1,1,28.7,6.63
2025-07-20,Sunday,711,757,685,9.13,1,0,0,0,28.6,8.17
2025-07-21,Monday,757,771,721,5.63,0,0,0,0,29.3,5.63
2025-07-22,Tuesday,766,694,657,4.03,1,0,0,0,31.3,6.06
2025-07-23,Wednesday,569,581,535,5.52,1,0,0,0,30.7,7.78
2025-07-24,Thursday,399,385,368,6.18,1,0,0,0,28.9,4.37
2025-07-25,Friday,266,292,262,2.54,1,0,0,0,38.8,3.06
2025-07-26,Saturday,661,626,553,9.24,0,0,0,0,32.5,6.58
2025-07-27,Sunday,727,840,727,6.28,0,0,0,1,23.6,8.69
2025-07-28,Monday,484,479,433,5.99,0,0,0,1,21.3,3.6
2025-07-29,Tuesday,567,538,488,7.07,0,0,0,0,25.5,5.79
2025-07-30,Wednesday,444,469,439,5.31,1,0,1,0,29.8,4.34
2025-07-31,Thursday,520,582,565,5.32,1,0,0,1,25.1,4.22
2025-08-01,Friday,335,329,299,3.92,0,0,0,0,25.9,3.08
2025-08-02,Saturday,395,406,364,2.52,0,0,0,0,29.1,3.65
2025-08-03,Sunday,786,706,639,8.08,0,0,0,0,27.3,6.58
2025-08-04,Monday,417,382,355,7.31,0,0,0,0,18.8,6.85
2025-08-05,Tuesday,792,835,737,7.59,0,0,0,0,34.4,9.58
2025-08-06,Wednesday,386,131,115,4.61,0,1,0,0,33.2,1.9
2025-08-07,Thursday,679,789,688,6.57,0,0,1,0,22.6,8.12
2025-08-08,Friday,701,727,667,4.18,0,0,0,1,29.3,5.56
2025-08-09,Saturday,170,53,47,3.02,0,1,0,0,23.4,0.5
2025-08-10,Sunday,669,646,605,3.45,1,0,0,0,26.0,1.59
2025-08-11,Monday,249,72,61,3.28,0,1,0,0,31.4,2.51
2025-08-12,Tuesday,627,691,610,12.41,0,0,0,0,33.1,7.91
2025-08-13,Wednesday,748,744,646,6.62,0,0,0,0,32.9,7.79
2025-08-14,Thursday,447,403,377,4.54,0,0,0,0,30.2,1.79
2025-08-15,Friday,675,682,652,1.0,1,0,1,0,35.4,3.54
2025-08-16,Saturday,483,430,409,4.6,0,0,0,0,25.9,1.81
2025-08-17,Sunday,151,167,158,1.73,1,0,0,0,27.1,2.96
2025-08-18,Monday,524,482,447,4.95,0,0,1,0,16.0,3.9
2025-08-19,Tuesday,442,398,361,5.01,0,0,0,0,28.5,5.31
2025-08-20,Wednesday,702,744,666,7.04,0,0,0,0,31.9,7.83
2025-08-21,Thursday,467,511,477,2.66,1,0,1,0,30.4,5.66
2025-08-22,Friday,651,216,189,3.47,0,1,0,0,25.9,2.49
2025-08-23,Saturday,530,569,522,5.51,1,0,1,0,33.2,5.95
2025-08-24,Sunday,772,857,755,7.67,0,0,0,0,28.6,6.33
2025-08-25,Monday,163,177,173,5.25,0,0,0,1,32.8,0.56
2025-08-26,Tuesday,653,577,547,4.22,1,0,1,0,31.4,0.5
2025-08-27,Wednesday,380,381,328,3.63,1,0,0,0,36.1,4.88
2025-08-28,Thursday,233,229,188,5.53,0,0,0,0,30.7,2.73
2025-08-29,Friday,279,268,238,1.0,0,0,0,0,32.0,3.19
2025-08-30,Saturday,294,317,296,7.19,0,0,1,0,28.6,1.65
2025-08-31,Sunday,177,176,154,1.0,0,0,1,0,26.5,1.8
2025-09-01,Monday,215,226,213,4.83,1,0,0,0,31.5,2.82
2025-09-02,Tuesday,312,268,257,4.44,0,0,0,0,36.5,1.1
2025-09-03,Wednesday,378,385,357,2.01,0,0,1,0,25.9,0.99
2025-09-04,Thursday,410,422,381,5.76,1,0,0,0,27.8,6.49
2025-09-05,Friday,598,575,525,4.01,1,0,0,0,29.1,6.11
2025-09-06,Saturday,573,532,482,4.95,0,0,0,0,32.4,2.68
2025-09-07,Sunday,609,556,521,5.27,1,0,0,0,30.7,5.72
2025-09-08,Monday,450,448,421,3.9,0,0,0,0,33.6,3.27
2025-09-09,Tuesday,452,446,411,2.62,0,0,0,0,38.9,5.04
2025-09-10,Wednesday,436,395,371,4.56,1,0,0,0,25.8,3.35
2025-09-11,Thursday,544,637,556,6.58,0,0,1,0,32.0,6.81
2025-09-12,Friday,159,179,160,3.35,0,0,0,0,30.6,0.5
2025-09-13,Saturday,779,871,760,8.51,0,0,0,1,29.1,9.51
2025-09-14,Sunday,419,380,365,1.0,1,0,0,0,32.0,1.06
2025-09-15,Monday,741,823,771,3.34,0,0,0,1,27.7,6.71
2025-09-16,Tuesday,754,791,718,5.45,0,0,0,0,30.6,7.76
2025-09-17,Wednesday,510,517,462,6.26,0,0,0,1,22.5,3.89
2025-09-18,Thursday,406,397,346,3.63,0,0,0,0,26.3,2.11
2025-09-19,Friday,282,333,286,7.23,0,0,1,0,34.2,4.04
2025-09-20,Saturday,425,480,417,6.33,1,0,0,0,34.0,9.51
2025-09-21,Sunday,662,633,613,4.26,0,0,0,0,30.3,1.55
2025-09-22,Monday,462,421,402,2.95,0,0,0,0,26.7,1.91
2025-09-23,Tuesday,725,777,681,4.91,0,0,1,0,33.1,11.2
2025-09-24,Wednesday,433,433,380,6.37,0,0,0,0,35.2,5.46
2025-09-25,Thursday,270,225,213,1.86,1,0,0,0,26.9,0.68
2025-09-26,Friday,256,233,231,1.0,0,0,0,0,21.7,0.5
2025-09-27,Saturday,353,309,294,1.82,0,0,0,0,31.2,1.49
2025-09-28,Sunday,314,333,300,4.17,0,0,0,0,33.6,6.21
2025-09-29,Monday,454,425,404,1.0,0,0,0,0,31.9,3.94
2025-09-30,Tuesday,646,707,644,5.36,0,0,1,0,36.8,6.86
2025-10-01,Wednesday,781,816,769,6.9,1,0,1,0,36.8,7.0
2025-10-02,Thursday,705,838,734,8.28,0,0,0,1,27.5,9.81
2025-10-03,Friday,305,343,319,5.98,1,0,1,0,30.0,2.27
2025-10-04,Saturday,516,500,439,5.13,0,0,0,0,26.5,5.73
2025-10-05,Sunday,769,740,670,8.43,0,0,0,0,23.9,8.55
2025-10-06,Monday,400,345,334,1.0,0,0,0,0,24.2,4.11
2025-10-07,Tuesday,483,410,381,5.17,1,0,0,0,32.6,5.49
2025-10-08,Wednesday,791,273,252,3.46,0,1,1,0,30.5,1.41
2025-10-09,Thursday,660,617,546,8.84,0,0,0,0,33.4,7.31
2025-10-10,Friday,442,413,377,3.74,0,0,0,0,41.7,3.75
2025-10-11,Saturday,169,159,146,1.32,1,0,0,0,31.5,3.85
2025-10-12,Sunday,431,418,393,4.79,0,0,0,0,25.1,2.96
2025-10-13,Monday,150,168,153,6.29,0,0,0,0,34.2,5.12
2025-10-14,Tuesday,268,259,234,4.3,1,0,0,0,25.0,4.72
2025-10-15,Wednesday,184,188,170,3.41,1,0,0,0,37.7,3.65
2025-10-16,Thursday,347,328,308,1.41,0,0,1,0,19.1,1.58
2025-10-17,Friday,634,694,612,8.71,0,0,0,0,26.3,8.64
2025-10-18,Saturday,208,164,157,2.79,0,0,0,0,32.1,1.47
2025-10-19,Sunday,310,300,261,5.91,0,0,1,0,34.9,4.08
2025-10-20,Monday,355,343,323,3.96,1,0,0,0,25.6,4.94
2025-10-21,Tuesday,161,136,139,6.01,0,0,0,0,24.7,0.5
2025-10-22,Wednesday,639,609,577,3.26,1,0,0,0,29.7,4.29
2025-10-23,Thursday,425,424,378,4.09,0,0,0,0,38.5,4.76
2025-10-24,Friday,391,410,362,6.96,0,0,0,0,21.3,5.38
2025-10-25,Saturday,365,99,81,5.36,0,1,0,0,27.4,1.46
2025-10-26,Sunday,400,367,327,6.63,1,0,0,0,30.3,6.19
2025-10-27,Monday,275,265,244,3.63,0,0,0,0,25.0,2.34
2025-10-28,Tuesday,366,338,306,4.63,0,0,0,0,25.0,4.18
2025-10-29,Wednesday,455,375,366,1.0,0,0,0,0,27.8,1.61
2025-10-30,Thursday,334,352,303,4.91,1,0,0,0,30.5,6.66
2025-10-31,Friday,188,177,161,3.88,1,0,0,0,28.0,3.31
2025-11-01,Saturday,372,386,340,5.53,0,0,0,0,36.3,5.29
2025-11-02,Sunday,333,332,310,2.35,0,0,0,0,32.0,2.24
2025-11-03,Monday,644,699,640,3.77,1,0,0,0,30.9,8.55
2025-11-04,Tuesday,576,602,563,6.52,1,0,1,0,34.1,10.1
2025-11-05,Wednesday,327,331,282,6.79,0,0,0,0,31.0,2.73
2025-11-06,Thursday,577,568,512,5.16,0,0,0,0,26.8,0.88
2025-11-07,Friday,443,389,378,4.96,0,0,0,0,27.7,1.03
2025-11-08,Saturday,300,291,258,6.01,0,0,1,0,23.4,1.92
2025-11-09,Sunday,533,487,442,1.95,1,0,0,0,39.0,5.78
2025-11-10,Monday,787,750,658,7.37,0,0,0,0,33.7,10.47
2025-11-11,Tuesday,457,456,430,6.34,0,0,1,0,16.2,4.1
2025-11-12,Wednesday,485,480,466,1.0,0,0,0,0,35.7,0.79
2025-11-13,Thursday,524,497,476,1.04,1,0,0,0,21.7,4.49
2025-11-14,Friday,157,139,138,3.68,0,0,0,0,31.6,2.62
2025-11-15,Saturday,490,504,447,7.96,0,0,0,0,18.0,6.47
2025-11-16,Sunday,278,278,246,3.76,0,0,0,0,26.9,3.77
2025-11-17,Monday,501,531,474,4.79,0,0,0,0,35.7,5.0
2025-11-18,Tuesday,507,118,113,1.0,0,1,0,0,36.0,0.5
2025-11-19,Wednesday,666,633,599,3.83,1,0,0,0,30.5,6.21
2025-11-20,Thursday,644,662,581,4.31,0,0,0,0,32.9,7.89
2025-11-21,Friday,235,82,59,3.13,0,1,0,0,21.9,0.91
2025-11-22,Saturday,324,293,271,6.07,0,0,0,0,31.7,3.95
2025-11-23,Sunday,342,306,302,1.0,0,0,1,0,33.3,0.5
2025-11-24,Monday,460,464,409,5.07,0,0,0,0,41.8,4.98
2025-11-25,Tuesday,268,264,245,5.09,0,0,1,0,25.9,0.5
2025-11-26,Wednesday,367,352,318,2.97,0,0,0,0,29.1,3.8
2025-11-27,Thursday,576,519,493,4.66,0,0,0,0,29.4,3.05
2025-11-28,Friday,563,595,541,6.93,1,0,0,0,32.5,7.56
2025-11-29,Saturday,263,58,54,2.86,0,1,0,0,33.4,2.78
2025-11-30,Sunday,294,270,250,3.78,0,0,0,0,34.3,2.62
2025-12-01,Monday,687,675,619,3.6,0,0,0,0,33.9,5.09
2025-12-02,Tuesday,797,811,771,3.98,1,0,1,0,21.6,4.72
2025-12-03,Wednesday,452,444,398,5.32,0,0,0,0,15.9,4.99
2025-12-04,Thursday,737,754,664,4.03,1,0,0,0,26.4,8.25
2025-12-05,Friday,494,528,498,1.0,0,0,0,0,28.8,2.83
2025-12-06,Saturday,150,152,132,3.32,1,0,1,0,25.9,3.53
2025-12-07,Sunday,296,261,244,4.12,0,0,0,0,26.7,2.88
2025-12-08,Monday,436,450,412,4.75,0,0,0,0,27.3,2.77
2025-12-09,Tuesday,202,199,163,1.56,0,0,0,0,31.9,2.13
2025-12-10,Wednesday,453,418,395,5.75,0,0,0,0,23.8,2.52
2025-12-11,Thursday,218,198,169,4.28,1,0,0,0,28.6,2.76
2025-12-12,Friday,510,506,456,7.0,0,0,0,0,28.6,6.12
2025-12-13,Saturday,751,663,638,2.73,1,0,0,0,31.8,3.85
2025-12-14,Sunday,369,123,106,3.91,0,1,0,0,34.8,0.9
2025-12-15,Monday,724,684,643,5.69,0,0,0,0,37.4,3.05
2025-12-16,Tuesday,734,677,654,5.57,0,0,0,0,25.3,1.68
2025-12-17,Wednesday,310,286,271,4.98,0,0,1,0,19.0,2.58
2025-12-18,Thursday,238,243,215,2.6,1,0,0,0,27.8,3.26
2025-12-19,Friday,734,785,691,7.46,0,0,0,0,21.1,8.14
2025-12-20,Saturday,738,652,622,3.21,0,0,0,0,42.0,1.11
2025-12-21,Sunday,308,320,284,4.74,1,0,0,0,24.6,5.81
2025-12-22,Monday,638,628,566,3.32,0,0,1,0,31.8,5.22
2025-12-23,Tuesday,473,506,450,2.72,0,0,0,0,33.7,4.48
2025-12-24,Wednesday,759,776,733,9.16,0,0,0,0,30.7,4.92
2025-12-25,Thursday,530,488,437,8.79,0,0,0,0,39.4,5.11
2025-12-26,Friday,251,301,260,6.85,0,0,0,0,28.0,6.34
2025-12-27,Saturday,643,664,610,6.34,0,0,0,1,24.8,5.57
2025-12-28,Sunday,793,780,673,9.78,0,0,0,0,24.6,12.31
2025-12-29,Monday,763,827,767,7.2,1,0,1,0,32.8,7.54
2025-12-30,Tuesday,168,168,146,6.69,0,0,0,0,28.1,0.8
2025-12-31,Wednesday,603,634,551,6.18,1,0,0,1,24.6,8.77
2026-01-01,Thursday,631,610,525,5.81,0,0,0,0,31.2,7.95
2026-01-02,Friday,743,748,694,5.44,0,0,0,0,32.5,4.5
2026-01-03,Saturday,546,482,455,5.06,0,0,0,0,30.4,3.1
